order_id,category,price,discount_pct,payment_method,device,past_orders,past_return_rate,days_to_deliver,is_gift_wrapped,size_variants_in_order,review_score_of_product,returned
ORD108388,Footwear,303.83,6.4,Card,Mobile,4,0.021,5,0,2,3.2,0
ORD108389,Electronics,433.49,19.9,COD,Mobile,5,0.189,5,0,2,4.6,0
ORD108390,Home,152.43,39.2,NetBanking,Mobile,6,0.12,4,0,3,4.1,0
ORD108391,Footwear,712.1,3.4,UPI,Tablet,5,0.095,2,0,3,3.7,0
ORD108392,Footwear,1847.48,44.6,Card,Mobile,5,0.15,6,0,1,4.6,0
ORD108393,Home,664.86,40.8,UPI,Mobile,4,0.16,2,0,1,4.5,0
ORD108394,Apparel,1049.66,33.0,Card,Mobile,2,0.035,2,0,1,4.7,0
ORD108395,Electronics,2125.61,9.4,UPI,Tablet,6,0.586,5,0,2,4.3,0
ORD108396,Electronics,851.02,28.1,COD,Mobile,7,0.183,4,0,2,4.4,0
ORD108397,Beauty,99.0,33.8,NetBanking,Mobile,7,0.258,4,0,2,3.3,1
ORD108398,Toys,578.92,43.2,Card,Mobile,1,0.123,2,0,2,3.9,1
ORD108399,Beauty,99.0,6.4,UPI,Tablet,4,0.063,5,0,1,4.0,0
ORD108400,Electronics,257.21,8.7,Card,Mobile,1,0.077,1,0,3,3.9,1
ORD108401,Apparel,127.86,11.4,COD,Tablet,4,0.189,4,0,2,4.7,1
ORD108402,Electronics,629.94,8.5,Card,Mobile,1,0.193,5,0,1,3.4,0
ORD108403,Beauty,219.74,13.1,UPI,Mobile,4,0.188,3,1,3,4.7,0
ORD108404,Books,645.71,23.9,Card,Mobile,4,0.15,4,0,1,4.1,0
ORD108405,Beauty,995.36,43.5,COD,Mobile,4,0.068,3,0,1,4.4,1
ORD108406,Apparel,208.0,15.3,Card,Tablet,6,0.037,3,0,3,3.9,1
ORD108407,Home,617.78,42.7,NetBanking,Mobile,4,0.064,2,0,3,3.5,0
ORD108408,Books,99.0,20.5,Wallet,Desktop,1,0.173,2,1,2,4.6,0
ORD108409,Home,128.6,20.4,Card,Desktop,4,0.0,5,0,2,3.9,0
ORD108410,Home,1542.01,19.7,Card,Mobile,8,0.14,3,0,2,3.5,0
ORD108411,Electronics,222.79,24.9,UPI,Mobile,9,0.09,4,1,2,4.7,0
ORD108412,Home,307.17,50.2,COD,Desktop,3,0.0,3,0,2,3.9,0
ORD108413,Apparel,236.04,7.0,UPI,Mobile,1,0.092,5,0,1,4.6,0
ORD108414,Apparel,103.55,19.5,UPI,Mobile,4,0.0,1,0,2,5.0,0
ORD108415,Beauty,194.31,43.0,COD,Desktop,4,0.494,6,0,3,4.7,1
ORD108416,Books,490.19,12.0,Card,Mobile,4,0.008,3,0,3,4.5,0
ORD108417,Books,348.36,42.4,COD,Tablet,6,0.105,5,0,1,4.2,1
ORD108418,Footwear,1294.57,34.4,UPI,Desktop,4,0.092,2,0,1,4.7,0
ORD108419,Apparel,282.39,13.3,UPI,Mobile,8,0.067,3,0,2,5.0,0
ORD108420,Apparel,487.45,22.2,NetBanking,Mobile,4,0.01,4,0,3,3.7,0
ORD108421,Beauty,301.99,30.1,COD,Desktop,2,0.034,3,0,2,4.1,0
ORD108422,Home,1142.02,6.2,COD,Tablet,6,0.08,1,0,2,4.0,0
ORD108423,Toys,135.67,32.7,UPI,Mobile,3,0.259,4,0,3,3.8,0
ORD108424,Footwear,757.42,42.7,UPI,Mobile,12,0.0,3,0,1,3.9,0
ORD108425,Electronics,709.4,39.2,COD,Mobile,3,0.0,4,1,1,3.2,0
ORD108426,Beauty,235.3,24.7,UPI,Mobile,7,0.293,5,0,1,4.2,0
ORD108427,Apparel,450.62,26.0,NetBanking,Mobile,4,0.0,4,0,2,3.2,1
ORD108428,Toys,698.03,12.2,Card,Mobile,8,0.031,3,0,2,2.9,0
ORD108429,Electronics,264.38,30.2,COD,Mobile,3,0.019,2,0,3,4.7,0
ORD108430,Apparel,259.46,45.2,COD,Mobile,3,0.157,5,0,3,4.4,0
ORD108431,Apparel,162.92,26.9,UPI,Tablet,3,0.189,4,0,2,5.0,0
ORD108432,Books,3041.52,21.8,Card,Mobile,2,0.152,3,0,1,4.8,0
ORD108433,Home,323.68,19.5,Wallet,Desktop,6,0.129,7,0,1,4.5,0
ORD108434,Beauty,163.46,37.1,COD,Mobile,5,0.13,1,0,3,3.7,0
ORD108435,Beauty,100.35,8.1,UPI,Mobile,3,0.054,2,0,2,4.1,0
ORD108436,Footwear,239.25,7.0,Wallet,Tablet,3,0.159,5,0,3,4.8,1
ORD108437,Beauty,626.55,42.2,COD,Mobile,3,0.12,3,0,3,3.8,0
ORD108438,Books,391.54,11.4,Wallet,Desktop,5,0.186,5,0,2,3.5,0
ORD108439,Apparel,675.57,36.6,UPI,Mobile,4,0.003,5,0,1,3.3,0
ORD108440,Beauty,938.01,24.5,Card,Mobile,9,0.109,4,0,2,3.0,0
ORD108441,Footwear,430.17,18.3,UPI,Mobile,2,0.036,6,0,2,4.5,1
ORD108442,Footwear,439.31,57.8,Card,Mobile,5,0.07,5,0,2,4.2,1
ORD108443,Footwear,2016.56,18.2,NetBanking,Mobile,4,0.093,4,0,2,5.0,0
ORD108444,Books,956.21,31.5,COD,Desktop,2,0.02,2,0,1,4.4,0
ORD108445,Apparel,696.49,15.3,Card,Mobile,3,0.082,1,0,1,3.9,0
ORD108446,Footwear,361.85,17.4,COD,Desktop,2,0.048,5,0,2,3.4,1
ORD108447,Home,904.96,30.3,COD,Mobile,8,0.052,8,0,3,3.8,1
ORD108448,Apparel,676.6,17.7,UPI,Mobile,3,0.077,1,0,2,4.1,0
ORD108449,Beauty,654.05,9.7,UPI,Mobile,7,0.034,2,0,2,5.0,0
ORD108450,Books,939.64,20.0,UPI,Desktop,4,0.129,1,0,3,4.0,0
ORD108451,Apparel,660.81,12.2,COD,Desktop,1,0.103,4,0,3,3.1,1
ORD108452,Apparel,125.55,19.9,COD,Desktop,3,0.144,5,0,1,4.4,0
ORD108453,Toys,517.6,31.2,COD,Mobile,6,0.035,4,0,3,2.4,0
ORD108454,Apparel,180.63,27.2,COD,Tablet,3,0.216,4,0,3,4.1,0
ORD108455,Apparel,871.28,26.0,COD,Mobile,6,0.177,6,0,3,5.0,0
ORD108456,Toys,120.11,47.8,Card,Tablet,1,0.166,3,0,3,5.0,0
ORD108457,Books,479.16,53.1,COD,Mobile,2,0.082,5,0,3,3.3,0
ORD108458,Home,519.08,19.6,NetBanking,Mobile,4,0.247,2,0,1,3.9,0
ORD108459,Electronics,175.51,14.0,COD,Mobile,2,0.245,4,1,2,4.2,0
ORD108460,Books,458.07,14.1,UPI,Mobile,6,0.031,3,0,2,4.1,0
ORD108461,Home,983.34,6.3,COD,Mobile,4,0.004,2,0,2,4.1,0
ORD108462,Home,298.57,7.5,COD,Mobile,5,0.161,6,0,3,4.3,1
ORD108463,Beauty,639.42,9.0,UPI,Mobile,7,0.13,5,0,1,4.4,0
ORD108464,Home,778.11,13.9,COD,Mobile,5,0.084,3,0,3,4.4,0
ORD108465,Electronics,188.55,20.6,COD,Desktop,1,0.054,7,0,3,4.0,0
ORD108466,Footwear,511.42,8.1,UPI,Tablet,5,0.066,5,0,1,4.4,0
ORD108467,Electronics,407.58,39.1,Card,Tablet,4,0.13,1,1,3,4.2,0
ORD108468,Electronics,486.21,74.6,UPI,Mobile,4,0.095,6,0,1,3.2,0
ORD108469,Footwear,116.32,12.8,COD,Mobile,5,0.046,6,0,1,3.4,0
ORD108470,Footwear,138.85,37.1,COD,Desktop,3,0.051,7,0,1,3.7,0
ORD108471,Beauty,1477.43,27.3,UPI,Desktop,2,0.246,6,0,3,4.7,0
ORD108472,Footwear,973.27,35.5,Wallet,Desktop,4,0.147,1,0,2,4.8,0
ORD108473,Apparel,600.7,59.3,COD,Desktop,2,0.084,1,0,3,3.6,0
ORD108474,Apparel,1109.28,14.5,COD,Mobile,10,0.292,1,0,2,4.4,0
ORD108475,Apparel,149.41,33.9,UPI,Desktop,5,0.202,5,1,3,3.3,0
ORD108476,Beauty,401.7,21.7,NetBanking,Desktop,3,0.159,1,0,1,3.4,0
ORD108477,Footwear,369.1,16.8,COD,Mobile,5,0.14,5,0,2,4.3,1
ORD108478,Apparel,246.37,50.5,Card,Mobile,1,0.095,1,0,1,5.0,0
ORD108479,Beauty,177.63,43.0,Card,Mobile,5,0.211,2,0,2,4.2,0
ORD108480,Apparel,1610.91,3.7,COD,Mobile,6,0.074,3,0,2,3.9,1
ORD108481,Apparel,279.66,44.1,Card,Mobile,6,0.178,7,0,1,4.3,0
ORD108482,Beauty,739.2,21.7,UPI,Mobile,3,0.185,1,0,1,3.7,0
ORD108483,Electronics,664.49,12.1,COD,Tablet,2,0.036,3,0,3,4.0,0
ORD108484,Beauty,1262.54,26.6,COD,Tablet,7,0.061,2,0,1,4.8,0
ORD108485,Beauty,954.09,21.8,COD,Mobile,2,0.094,7,0,2,3.7,1
ORD108486,Books,373.61,40.4,COD,Mobile,3,0.0,4,0,2,4.4,0
ORD108487,Apparel,157.82,14.7,Card,Mobile,7,0.204,2,0,3,3.9,1
ORD108488,Beauty,1100.05,22.8,Card,Tablet,3,0.032,5,0,1,4.2,0
ORD108489,Home,1479.9,35.0,Card,Mobile,1,0.172,1,0,1,4.9,0
ORD108490,Apparel,4522.59,17.7,UPI,Mobile,2,0.006,1,0,2,3.9,0
ORD108491,Books,1188.22,22.2,UPI,Mobile,4,0.053,6,0,1,4.8,0
ORD108492,Footwear,277.29,17.5,COD,Mobile,2,0.067,5,0,3,3.5,0
ORD108493,Books,311.67,7.9,Card,Mobile,5,0.019,7,0,2,4.6,0
ORD108494,Home,99.0,15.7,COD,Desktop,3,0.068,1,0,2,4.3,0
ORD108495,Electronics,237.33,12.4,COD,Desktop,2,0.157,3,0,2,3.5,0
ORD108496,Apparel,157.28,32.3,Card,Mobile,3,0.219,2,0,3,4.7,0
ORD108497,Books,836.53,15.0,Card,Mobile,6,0.019,1,0,3,4.2,0
ORD108498,Electronics,1166.51,11.0,COD,Mobile,5,0.355,6,0,2,4.4,1
ORD108499,Apparel,3760.65,24.1,UPI,Mobile,7,0.33,2,0,2,4.3,0
ORD108500,Apparel,7931.78,17.8,COD,Mobile,4,0.054,4,0,1,4.4,0
ORD108501,Beauty,616.42,21.8,Card,Mobile,5,0.067,6,0,1,3.9,1
ORD108502,Apparel,291.63,59.2,Card,Mobile,3,0.113,4,0,2,3.5,1
ORD108503,Electronics,346.56,8.9,Card,Mobile,4,0.198,4,0,1,3.1,0
ORD108504,Home,264.25,19.0,COD,Mobile,8,0.102,3,0,1,3.4,0
ORD108505,Apparel,4061.6,7.2,UPI,Mobile,2,0.183,5,0,3,3.5,1
ORD108506,Electronics,99.0,13.4,COD,Mobile,5,0.12,6,0,2,3.6,0
ORD108507,Apparel,2117.99,31.0,UPI,Desktop,7,0.119,3,0,1,3.5,0
ORD108508,Books,212.72,21.9,Wallet,Mobile,6,0.102,5,0,2,2.7,0
ORD108509,Books,346.51,31.4,COD,Mobile,3,0.119,3,0,3,4.1,0
ORD108510,Apparel,99.0,9.5,UPI,Mobile,5,0.0,5,0,1,4.4,0
ORD108511,Electronics,1273.47,43.1,COD,Desktop,7,0.046,1,0,2,4.4,0
ORD108512,Electronics,1006.1,19.8,UPI,Tablet,5,0.098,2,0,2,4.7,0
ORD108513,Toys,184.19,68.5,UPI,Desktop,4,0.107,1,0,3,5.0,0
ORD108514,Footwear,1335.13,19.4,UPI,Desktop,3,0.024,4,0,2,4.4,1
ORD108515,Electronics,1122.71,9.6,UPI,Desktop,4,0.166,6,0,2,5.0,0
ORD108516,Books,305.76,59.3,Wallet,Tablet,1,0.133,4,0,1,4.1,0
ORD108517,Apparel,99.0,73.6,Card,Desktop,4,0.272,7,1,1,5.0,0
ORD108518,Electronics,404.57,17.9,Wallet,Mobile,4,0.0,6,0,3,4.1,0
ORD108519,Apparel,1258.28,47.2,COD,Desktop,4,0.0,4,0,3,3.9,1
ORD108520,Home,216.27,34.7,Wallet,Mobile,1,0.04,3,0,2,4.1,0
ORD108521,Footwear,1303.96,29.5,COD,Tablet,3,0.157,4,0,1,4.2,0
ORD108522,Toys,227.11,34.0,COD,Mobile,4,0.159,7,0,3,4.9,0
ORD108523,Footwear,454.19,3.3,UPI,Mobile,5,0.158,7,1,2,3.9,0
ORD108524,Apparel,253.95,21.2,COD,Mobile,0,0.0,3,0,3,3.9,1
ORD108525,Beauty,567.27,40.0,Card,Desktop,4,0.078,6,1,1,4.1,0
ORD108526,Beauty,1031.86,49.5,COD,Mobile,4,0.076,5,0,2,4.1,0
ORD108527,Home,2138.1,32.6,UPI,Desktop,3,0.118,2,0,2,4.3,0
ORD108528,Home,594.38,34.8,COD,Mobile,6,0.0,7,0,2,3.5,0
ORD108529,Apparel,121.16,18.6,COD,Mobile,3,0.096,3,0,3,4.4,0
ORD108530,Home,870.33,17.8,NetBanking,Desktop,5,0.131,7,0,1,4.2,0
ORD108531,Apparel,376.89,10.0,UPI,Mobile,4,0.295,4,0,3,3.8,1
ORD108532,Apparel,369.68,40.5,COD,Mobile,3,0.139,5,0,1,3.8,0
ORD108533,Books,541.98,17.8,Card,Desktop,9,0.114,3,0,2,4.2,0
ORD108534,Home,815.07,16.9,NetBanking,Mobile,4,0.043,4,0,1,4.1,0
ORD108535,Apparel,339.61,19.8,UPI,Mobile,4,0.198,4,0,3,4.0,1
ORD108536,Apparel,831.19,2.7,COD,Mobile,2,0.032,5,0,1,3.7,0
ORD108537,Books,709.29,21.7,Wallet,Mobile,2,0.0,5,0,2,3.7,0
ORD108538,Apparel,831.74,7.7,UPI,Desktop,5,0.137,2,0,2,5.0,0
ORD108539,Apparel,1087.75,13.1,COD,Mobile,3,0.071,3,0,3,3.5,0
ORD108540,Apparel,99.0,52.3,COD,Mobile,8,0.024,2,0,1,5.0,0
ORD108541,Apparel,346.03,25.8,COD,Desktop,5,0.062,2,0,2,3.3,1
ORD108542,Footwear,429.48,24.5,NetBanking,Desktop,3,0.172,6,1,2,3.5,1
ORD108543,Toys,393.8,35.8,NetBanking,Mobile,6,0.141,5,0,2,3.2,0
ORD108544,Footwear,225.98,31.6,UPI,Mobile,0,0.0,6,0,1,4.4,0
ORD108545,Electronics,273.91,12.9,Card,Mobile,3,0.016,2,0,2,4.2,0
ORD108546,Home,787.69,8.9,Card,Mobile,3,0.056,3,0,2,4.0,0
ORD108547,Electronics,746.01,0.4,UPI,Mobile,3,0.031,6,0,2,4.5,0
ORD108548,Home,507.39,17.7,Card,Mobile,4,0.185,9,0,1,3.6,0
ORD108549,Home,199.62,39.6,Wallet,Desktop,1,0.054,5,0,2,4.2,0
ORD108550,Home,1068.06,10.6,COD,Mobile,3,0.082,1,0,3,4.8,0
ORD108551,Home,1000.91,11.0,COD,Mobile,4,0.01,3,0,3,4.3,0
ORD108552,Beauty,1341.01,1.6,Card,Mobile,7,0.047,3,0,1,5.0,0
ORD108553,Home,243.85,32.6,Card,Desktop,4,0.152,4,0,2,2.7,0
ORD108554,Beauty,12891.25,17.9,COD,Mobile,4,0.104,3,0,2,3.6,0
ORD108555,Apparel,600.67,46.6,COD,Desktop,4,0.0,5,0,2,3.4,1
ORD108556,Home,249.22,27.2,Card,Mobile,3,0.032,7,0,1,4.8,0
ORD108557,Home,4192.54,12.0,UPI,Mobile,5,0.13,2,0,1,4.5,0
ORD108558,Apparel,965.7,9.4,NetBanking,Desktop,3,0.09,7,0,2,4.3,0
ORD108559,Books,591.4,35.7,Card,Mobile,3,0.052,1,0,2,3.7,0
ORD108560,Footwear,659.3,21.2,UPI,Mobile,1,0.053,7,0,2,4.0,0
ORD108561,Apparel,1562.66,24.9,Card,Mobile,1,0.023,8,0,1,4.4,0
ORD108562,Books,618.32,9.6,UPI,Desktop,6,0.103,7,0,2,4.1,0
ORD108563,Apparel,104.35,9.0,COD,Mobile,2,0.368,1,0,2,3.2,1
ORD108564,Footwear,484.83,43.9,UPI,Mobile,3,0.084,8,0,3,4.6,1
ORD108565,Footwear,1107.23,19.7,UPI,Mobile,7,0.037,5,0,1,4.9,0
ORD108566,Books,472.01,4.4,NetBanking,Desktop,2,0.137,5,0,3,2.5,0
ORD108567,Electronics,203.03,51.7,NetBanking,Desktop,5,0.104,7,0,2,3.8,0
ORD108568,Home,476.88,26.9,COD,Desktop,4,0.093,1,0,3,4.8,0
ORD108569,Beauty,1072.59,47.0,Card,Mobile,2,0.234,3,0,2,4.3,0
ORD108570,Home,1553.7,21.0,UPI,Mobile,6,0.031,4,0,1,3.2,0
ORD108571,Books,181.59,8.8,COD,Desktop,5,0.263,5,0,3,3.8,0
ORD108572,Beauty,170.77,6.3,UPI,Mobile,1,0.056,3,0,1,4.0,0
ORD108573,Footwear,467.31,16.1,NetBanking,Mobile,5,0.053,5,0,3,4.6,0
ORD108574,Toys,264.12,12.1,UPI,Tablet,3,0.016,4,0,1,4.4,0
ORD108575,Electronics,292.84,7.7,Card,Desktop,2,0.114,7,0,1,4.0,0
ORD108576,Apparel,386.88,14.2,UPI,Tablet,3,0.014,1,0,2,4.5,0
ORD108577,Apparel,981.88,7.4,UPI,Mobile,3,0.118,3,0,3,3.4,1
ORD108578,Home,230.57,13.3,UPI,Mobile,6,0.085,7,0,2,4.1,1
ORD108579,Apparel,172.5,48.6,UPI,Mobile,3,0.003,1,0,1,4.1,0
ORD108580,Electronics,253.37,10.8,NetBanking,Desktop,8,0.086,5,0,1,3.9,0
ORD108581,Footwear,126.27,31.2,UPI,Desktop,3,0.225,2,0,3,4.4,0
ORD108582,Electronics,516.63,19.9,COD,Mobile,7,0.014,7,0,2,3.8,0
ORD108583,Apparel,543.59,32.2,UPI,Mobile,1,0.166,5,0,2,4.1,0
ORD108584,Beauty,1222.92,17.5,Card,Desktop,6,0.103,2,0,3,4.5,0
ORD108585,Footwear,190.04,12.8,UPI,Mobile,4,0.273,6,1,1,4.3,0
ORD108586,Apparel,550.35,49.5,Card,Mobile,8,0.106,4,0,1,4.1,0
ORD108587,Footwear,666.11,19.8,COD,Tablet,2,0.07,4,1,1,4.8,0
ORD108588,Electronics,122.34,19.5,UPI,Mobile,6,0.06,6,0,1,4.4,0
ORD108589,Home,600.17,24.4,NetBanking,Desktop,2,0.162,7,0,3,4.6,0
ORD108590,Electronics,620.59,20.7,UPI,Tablet,5,0.261,6,1,2,5.0,0
ORD108591,Apparel,439.15,7.7,UPI,Desktop,4,0.137,4,0,1,4.2,0
ORD108592,Books,155.52,0.7,Card,Mobile,0,0.0,4,0,3,5.0,0
ORD108593,Electronics,460.12,18.7,Card,Mobile,3,0.0,4,0,1,4.8,0
ORD108594,Apparel,99.0,42.1,UPI,Mobile,2,0.094,4,0,2,4.1,0
ORD108595,Beauty,660.29,15.8,UPI,Tablet,2,0.456,4,0,3,4.4,1
ORD108596,Home,960.52,16.7,UPI,Mobile,1,0.326,6,0,1,4.1,0
ORD108597,Home,404.61,14.2,UPI,Desktop,3,0.233,1,0,3,4.0,0
ORD108598,Footwear,1558.51,9.6,UPI,Desktop,5,0.193,3,0,1,4.2,0
ORD108599,Footwear,263.11,31.9,UPI,Mobile,3,0.351,6,0,1,4.2,0
ORD108600,Electronics,255.9,7.7,COD,Desktop,6,0.02,3,0,1,3.1,1
ORD108601,Apparel,383.49,14.4,Card,Mobile,5,0.038,6,0,1,3.8,0
ORD108602,Apparel,3779.02,64.6,UPI,Mobile,4,0.145,3,0,1,4.1,0
ORD108603,Toys,381.55,6.0,COD,Mobile,3,0.19,5,0,2,3.8,0
ORD108604,Home,3391.4,40.8,COD,Mobile,5,0.235,4,0,1,4.4,0
ORD108605,Footwear,475.97,23.0,UPI,Mobile,4,0.167,2,0,2,3.7,1
ORD108606,Apparel,238.3,14.4,UPI,Mobile,6,0.096,2,0,1,4.1,0
ORD108607,Home,2857.26,37.0,Card,Mobile,2,0.137,5,0,1,4.7,0
ORD108608,Apparel,581.86,5.6,UPI,Mobile,4,0.028,5,0,3,2.5,0
ORD108609,Apparel,378.17,27.3,Card,Mobile,5,0.101,3,0,3,4.3,0
ORD108610,Apparel,1069.44,32.9,COD,Desktop,1,0.1,1,0,2,4.0,1
ORD108611,Home,1514.06,42.8,UPI,Mobile,2,0.0,3,0,3,4.5,0
ORD108612,Home,292.03,25.2,UPI,Desktop,5,0.0,5,0,2,3.3,0
ORD108613,Apparel,1109.43,17.0,COD,Desktop,5,0.117,5,0,1,4.2,1
ORD108614,Apparel,401.84,7.4,NetBanking,Desktop,1,0.0,3,0,1,3.2,1
ORD108615,Home,203.77,3.4,NetBanking,Desktop,0,0.0,1,0,1,4.3,0
ORD108616,Electronics,260.7,10.6,COD,Desktop,5,0.101,3,1,3,4.2,0
ORD108617,Home,171.61,26.6,COD,Mobile,2,0.073,1,0,2,4.6,0
ORD108618,Apparel,532.94,21.5,NetBanking,Mobile,1,0.063,3,0,2,4.1,1
ORD108619,Home,534.68,11.3,COD,Mobile,2,0.049,7,0,3,4.6,0
ORD108620,Books,1377.48,30.7,NetBanking,Tablet,4,0.054,5,0,1,4.4,0
ORD108621,Home,1076.61,32.0,COD,Desktop,2,0.208,4,0,3,3.9,1
ORD108622,Apparel,342.59,32.9,UPI,Desktop,5,0.143,6,1,2,4.0,1
ORD108623,Home,414.16,16.1,COD,Mobile,4,0.123,4,0,3,3.7,0
ORD108624,Footwear,274.77,17.0,UPI,Mobile,2,0.119,1,0,1,4.6,1
ORD108625,Apparel,543.89,3.7,COD,Mobile,6,0.05,3,0,1,5.0,0
ORD108626,Footwear,403.95,7.5,UPI,Mobile,5,0.083,4,0,2,3.0,0
ORD108627,Books,515.26,1.2,NetBanking,Mobile,3,0.0,3,0,3,3.4,0
ORD108628,Footwear,1837.14,43.2,COD,Desktop,4,0.083,2,0,3,4.1,1
ORD108629,Books,1924.49,20.5,UPI,Mobile,3,0.0,4,0,1,3.7,0
ORD108630,Electronics,280.9,58.4,COD,Mobile,5,0.055,2,0,2,3.5,0
ORD108631,Electronics,991.42,26.6,UPI,Mobile,6,0.237,3,0,1,3.3,0
ORD108632,Apparel,887.2,45.4,COD,Desktop,3,0.17,6,0,1,3.1,1
ORD108633,Home,300.56,50.5,Card,Desktop,6,0.239,5,0,1,4.1,0
ORD108634,Apparel,1756.05,25.6,Card,Desktop,5,0.023,5,0,3,4.0,0
ORD108635,Electronics,130.22,2.5,NetBanking,Mobile,5,0.112,3,0,2,4.4,0
ORD108636,Apparel,1297.28,28.4,NetBanking,Mobile,3,0.196,5,0,1,3.8,1
ORD108637,Footwear,443.54,15.9,COD,Mobile,5,0.027,3,0,1,4.3,0
ORD108638,Electronics,187.88,23.3,COD,Mobile,3,0.077,5,0,3,4.3,0
ORD108639,Apparel,417.53,15.2,COD,Mobile,2,0.0,3,0,2,4.0,0
ORD108640,Apparel,2670.92,23.9,Card,Mobile,3,0.074,4,0,1,3.1,0
ORD108641,Toys,4720.92,9.3,COD,Desktop,6,0.206,4,0,2,3.5,0
ORD108642,Apparel,244.5,49.8,Card,Mobile,9,0.193,2,0,1,4.3,0
ORD108643,Footwear,475.77,31.9,Wallet,Mobile,3,0.134,3,0,1,3.2,0
ORD108644,Footwear,416.81,29.4,COD,Mobile,3,0.22,3,0,2,3.0,0
ORD108645,Footwear,484.37,11.3,COD,Mobile,2,0.075,3,0,3,4.4,1
ORD108646,Home,2126.99,20.7,UPI,Desktop,3,0.098,6,0,1,4.7,0
ORD108647,Apparel,346.61,14.5,UPI,Desktop,2,0.051,4,0,2,3.3,1
ORD108648,Electronics,243.78,34.5,UPI,Mobile,6,0.0,5,0,1,3.5,0
ORD108649,Home,330.26,51.4,COD,Mobile,1,0.127,5,0,1,5.0,0
ORD108650,Footwear,416.3,33.1,NetBanking,Mobile,3,0.095,1,0,2,5.0,0
ORD108651,Books,985.38,8.2,Card,Desktop,4,0.107,2,0,1,5.0,0
ORD108652,Toys,551.78,8.0,COD,Desktop,4,0.063,5,0,3,3.1,0
ORD108653,Apparel,896.79,15.1,COD,Mobile,5,0.096,8,0,1,3.8,0
ORD108654,Footwear,1277.62,19.0,Card,Desktop,6,0.063,2,0,2,4.6,1
ORD108655,Apparel,382.54,19.1,COD,Mobile,3,0.095,3,0,1,3.9,0
ORD108656,Apparel,462.69,11.1,NetBanking,Tablet,2,0.056,10,0,1,4.3,0
ORD108657,Electronics,766.58,11.2,UPI,Desktop,4,0.054,3,0,2,4.4,1
ORD108658,Electronics,282.98,23.9,NetBanking,Mobile,0,0.0,6,0,2,4.4,0
ORD108659,Footwear,512.81,25.5,Card,Desktop,3,0.2,5,0,1,3.8,0
ORD108660,Apparel,1277.55,33.4,NetBanking,Mobile,2,0.0,5,0,1,4.0,0
ORD108661,Apparel,550.02,42.3,Card,Tablet,3,0.095,3,0,2,3.4,0
ORD108662,Toys,1552.81,13.1,UPI,Mobile,5,0.111,8,0,1,4.0,0
ORD108663,Books,217.04,11.6,COD,Mobile,6,0.067,2,0,1,4.7,0
ORD108664,Apparel,668.02,5.9,Card,Mobile,3,0.137,3,0,1,3.6,0
ORD108665,Home,829.01,7.2,UPI,Mobile,3,0.049,3,1,2,3.9,0
ORD108666,Electronics,655.24,28.5,UPI,Desktop,6,0.05,2,0,1,4.6,0
ORD108667,Home,380.26,8.0,UPI,Desktop,3,0.075,5,0,2,4.4,0
ORD108668,Electronics,132.55,31.6,COD,Mobile,5,0.099,5,0,3,4.2,0
ORD108669,Books,1348.12,40.6,UPI,Tablet,3,0.106,5,1,2,3.8,0
ORD108670,Apparel,138.41,25.6,COD,Tablet,4,0.03,5,0,1,4.4,0
ORD108671,Footwear,148.07,14.3,UPI,Desktop,4,0.081,6,0,1,3.9,0
ORD108672,Toys,831.42,28.0,UPI,Mobile,0,0.0,5,0,1,4.4,1
ORD108673,Apparel,353.44,33.4,NetBanking,Desktop,5,0.117,3,0,3,3.5,0
ORD108674,Apparel,560.76,21.5,UPI,Mobile,1,0.041,4,0,1,2.8,0
ORD108675,Home,155.3,14.0,NetBanking,Mobile,6,0.086,5,0,1,3.7,0
ORD108676,Beauty,640.58,18.4,Wallet,Tablet,4,0.087,2,0,1,3.4,0
ORD108677,Home,1045.85,30.8,COD,Mobile,5,0.0,4,1,3,4.9,0
ORD108678,Beauty,120.89,41.3,UPI,Mobile,5,0.172,3,0,1,4.6,0
ORD108679,Home,618.29,54.7,COD,Desktop,7,0.104,7,0,3,3.8,0
ORD108680,Apparel,1109.96,18.5,NetBanking,Mobile,5,0.184,4,0,2,3.4,0
ORD108681,Home,148.33,8.8,UPI,Mobile,3,0.076,1,0,2,3.0,0
ORD108682,Beauty,561.33,21.4,COD,Mobile,5,0.073,1,1,3,5.0,1
ORD108683,Books,516.1,25.6,COD,Desktop,5,0.062,4,0,2,4.6,0
ORD108684,Apparel,679.3,7.6,Card,Mobile,1,0.057,4,0,2,4.5,1
ORD108685,Apparel,385.58,22.3,COD,Mobile,5,0.122,5,0,3,3.6,1
ORD108686,Beauty,132.83,32.3,UPI,Tablet,5,0.0,5,0,2,4.3,0
ORD108687,Apparel,344.63,52.7,NetBanking,Desktop,3,0.117,3,0,3,5.0,0
ORD108688,Apparel,298.84,20.6,COD,Mobile,1,0.098,9,0,1,4.1,0
ORD108689,Beauty,463.56,30.9,Card,Mobile,3,0.005,1,0,1,4.8,0
ORD108690,Electronics,1457.69,34.2,Card,Desktop,3,0.095,3,1,1,5.0,0
ORD108691,Footwear,129.31,7.5,COD,Mobile,7,0.106,5,0,1,4.3,0
ORD108692,Apparel,1169.81,41.9,COD,Tablet,6,0.0,1,1,3,4.3,0
ORD108693,Apparel,2419.62,5.7,COD,Mobile,5,0.201,1,0,3,4.5,1
ORD108694,Beauty,2289.96,6.8,Wallet,Desktop,4,0.004,5,1,3,3.3,0
